prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
40337	15615411000001106	337	96937020	Alli 60mg capsules (Haleon UK Ltd)	Orlistat	60mg	Capsule	Oral	04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	September 2009
14392	123065001000027108	504	64300020	Mazindol 2mg Tablet	Mazindol	2mg	Tablet	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
8533	1625001000027105	2802	48193020	Apisate Tablet (Wyeth Pharmaceuticals)	Diethylpropion Hydrochloride/Nicotinamide/Pyridoxine Hydrochloride/Riboflavin/Thiamine Hydrochloride		Tablet	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
33851	199045001000027108	55	75890020	Diethylpropion 75mg tablets	Diethylpropion Hydrochloride	75mg	Tablets	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
3020	460711000001105	103268	83722020	Xenical 120mg capsules (Neon Healthcare Ltd)	Orlistat	120mg	Capsule	Oral	04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	February 2009
12032	9095001000027104	2819	49143020	Duromine 30mg Modified-release capsule (3M Health Care Ltd)	Phentermine	30mg	Modified-Release Capsule	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
84125	31556111000001105	4	62149021	Diethylpropion 75mg modified-release capsules	Diethylpropion	75mg	Modified-release capsule	Oral	04050200	Centrally Acting Apetite Suppressants	July 2021
3858	31035001000027104	10905	51869020	Tenuate dospan 75mg Tablet (Marion Merrell Dow Ltd)	Diethylpropion Hydrochloride	75mg	Tablet	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
2330	185795001000027108	22090	73267020	Adifax 15mg Capsule (Servier Laboratories Ltd)	Dexfenfluramine	15mg	Capsule	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
64912	24404811000001104	7	23665021	Beacita 120mg capsules (Actavis UK Ltd)	Orlistat	120mg	Capsule	Oral	04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	December 2015
81977	35020011000001109	1	79205021	Orlos 60mg capsules (Crescent Pharma Ltd)	Orlistat	60mg	Capsule	Oral	04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	October 2020
71869	34555311000001106	29	77327021	Mysimba 8mg/90mg modified-release tablets (Orexigen Therapeutics Ireland Ltd)	Bupropion hydrochloride/Naltrexone hydrochloride	90mg + 8mg	Modified-release tablet	Oral	04050200	Centrally Acting Apetite Suppressants	April 2018
14491	134275001000027106	444	65690020	Phentermine 15mg modified release capsule	Phentermine	15mg	Modified Release Capsules	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
2328	185825001000027101	6886	73270020	Dexfenfluramine 15mg capsules	Dexfenfluramine	15mg	Capsules	Oral	04050200	Centrally Acting Apetite Suppressants	February 2009
69421	13570611000001106	0	94954020	Adios Max 120mg tablets (Diomed Developments Ltd)	Fucus dry extract	120mg	Tablet	Oral	04050000	Products Used For Treating Obesity	May 2017
16590	174765001000027102	88	71452020	Nilstim Tablet (Manufacturer unknown)	'Methylcellulose ''450'''		Tablet	Oral	04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	February 2009
77327	174735001000027107	1	71449020	Methylcellulose with cellulose Tablet	'Methylcellulose ''450'''		Tablet		04050100	Anti-Obesity Products Acting On The Gastro-Intestinal Tract	August 2019
709	318901006	10258790	72675020	Ramipril 2.5mg capsules	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
78949	23955911000001103	49	21816021	Tamfrex XL 400microgram capsules (Milpharm Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	December 2019
28586	7948911000001100	9684	88107020	Lopace 5mg capsules (Discovery Pharmaceuticals)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
15121	318934008	2337	80674020	Moexipril 7.5mg tablets	Moexipril hydrochloride	7.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
42908	856011000001106	58	61247020	Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd)	Enalapril maleate	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2010
53033	13811611000001108	0	00008020	Doxzogen XL 4mg tablets (Viatris UK Healthcare Ltd)	Doxazosin mesilate	4mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	January 2013
26237	30515001000027104	84	51807020	Alphavase 500microgram Tablet (Ashbourne Pharmaceuticals Ltd)	Prazosin hydrochloride	500microgram	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
74627	68765001000027106	16	56691020	Captopril 25mg Tablet (C P Pharmaceuticals Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2019
34382	5631411000001102	9	67206020	Ramipril 5mg capsules (Zentiva Pharma UK Ltd)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
24196	54625001000027106	2434	54853020	Dopamet 250mg Tablet (Berk Pharmaceuticals Ltd)	Methyldopa anhydrous	250mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
1294	318783003	5382047	69310020	Doxazosin 4mg tablets	Doxazosin mesilate	4mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
57658	5881111000001106	0	67312020	Ramipril 1.25mg tablets (A A H Pharmaceuticals Ltd)	Ramipril	1.25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	October 2013
48214	12498711000001105	0	76375020	Perindopril erbumine 4mg tablets (Actavis UK Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2012
4694	35915811000001105	3041	72784020	Terazosin 2mg tablets and Terazosin 1mg tablets			Not applicable	Route of administration not applicable	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
68372	10721111000001105	3	73473020	Ramipril 5mg tablets (Accord Healthcare Ltd)	Ramipril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2016
7338	434511000001104	34583	85709020	Aprovel 75mg tablets (Sanofi)	Irbesartan	75mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
74215	24371611000001101	0	23684021	Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals)	Losartan potassium/Hydrochlorothiazide	50mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	January 2019
47998	8266411000001107	0	68974020	Ramipril 2.5mg capsules (Accord Healthcare Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2012
52399	5632211000001108	0	01564020	Ramipril 1.25mg capsules (Kent Pharma (UK) Ltd)	Ramipril	1.25mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2013
56850	221411000001104	3	84385020	Ecopace 12.5mg tablets (Advanz Pharma)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2013
11983	8671311000001103	2603	90557020	Perindopril erbumine 4mg/5ml oral suspension	Perindopril erbumine	800microgram/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
6694	318668000	4612	61497020	Clonidine 300microgram tablets	Clonidine hydrochloride	300microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
65936	30087011000001109	0	53298021	Ramipril 5mg capsules (DE Pharmaceuticals)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2016
13589	348111000001107	34615	74175020	Staril 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Fosinopril sodium	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
56505	16450011000001100	2014	01458020	Zestril 5mg tablets (Lexon (UK) Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2013
67664	19631911000001101	1	10168020	Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd)	Hydrochlorothiazide/Valsartan	12.5mg + 160mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	September 2016
3924	318776005	127895	68056020	Terazosin 5mg tablets	Terazosin hydrochloride	5mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
21231	7385711000001106	6	87820020	Caralpha 20mg/12.5mg tablets (Actavis UK Ltd)	Lisinopril/Hydrochlorothiazide	20mg + 12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
38308	251535001000027101	8023	95107020	Ramipril 2.5/5mg/10mg tablet	Ramipril	2.5mg + 5mg + 10mg	Tablets	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
54414	20530511000001105	0	41324020	Candesartan 16mg tablets (Krka UK Ltd)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	April 2013
79005	21845411000001107	0	47142020	Perindopril erbumine 4mg tablets (Waymade Healthcare Plc)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2019
61270	21296211000001103	1	45151020	Perindopril erbumine 4mg tablets (Accord Healthcare Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	September 2014
34453	923711000001107	91	61301020	Enalapril 20mg tablets (Viatris UK Healthcare Ltd)	Enalapril maleate	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
15096	86411000001109	4832	75604020	Accupro 40mg tablets (Pfizer Ltd)	Quinapril hydrochloride	40mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
86313	30888711000001106	0	57610021	Tamsulosin 400microgram modified-release tablets (Mawdsley-Brooks & Company Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	July 2022
61066	16049911000001104	0	01353020	Doxazosin 2mg tablets (Bristol Laboratories Ltd)	Doxazosin mesilate	2mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	September 2014
75040	24408411000001105	4	24106021	Riociguat 1mg tablets	Riociguat	1mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	February 2019
77361	5344511000001109	865	01381020	Capoten 25mg tablets (Waymade Healthcare Plc)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2019
23010	4078811000001109	453	65697020	Rogitine 10mg/1ml solution for injection ampoules (Alliance Pharmaceuticals Ltd)	Phentolamine mesilate	10mg/1ml	Solution for injection	Intramuscular/Intravenous	02050400	Alpha-Adrenoceptor Blockers	February 2009
654	212915001000027107	31258	80174020	Ramipril 2.5/5mg/10mg capsule	Ramipril	2.5mg + 5mg + 10mg	Capsules	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
79428	22942111000001102	0	17400021	Candesartan 4mg tablets (Ranbaxy (UK) Ltd)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	December 2019
59209	252111000001100	0	65452020	Doxazosin 1mg tablets (Kent Pharma (UK) Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	March 2014
4685	857411000001100	39184	79054020	Amias 4mg tablets (Neon Healthcare Ltd)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
51328	4897711000001106	11	14602020	Iloprost 50micrograms/0.5ml solution for infusion ampoules	Iloprost trometamol	100microgram/1ml	Solution for infusion	Intravenous	02050100	Vasodilator Antihypertensive Products	January 2013
23345	139675001000027109	9	66471020	Hypercal 2mg Tablet (Carlton Laboratories)	Alseroxylon	2mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
68948	19688111000001101	0	01717020	Valsartan 160mg capsules (Actavis UK Ltd)	Valsartan	160mg	Capsule	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2017
18861	8528611000001105	375	89188020	Hydralazine 10mg/5ml oral suspension	Hydralazine hydrochloride	2mg/1ml	Oral suspension	Oral	02050100	Vasodilator Antihypertensive Products	February 2009
16708	98645001000027107	2227	60797020	Enalapril titration pack	Enalapril Maleate		Titration Pack	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
4637	318779003	111784	68055020	Terazosin 2mg tablets	Terazosin hydrochloride	2mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
71955	24550411000001107	1	25614021	Tamsulosin 400microgram modified-release tablets (A A H Pharmaceuticals Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	April 2018
18247	10495001000027109	1313	49317020	Esbatal 10mg Tablet (Wellcome Medical Division)	Betanidine Sulphate	10mg	Tablet	Oral	02050300	Adrenergic Neurone Blockers	February 2009
80522	30801411000001106	0	60090021	Lisinopril 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Lisinopril	1mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2020
58649	21033711000001102	0	43813020	Losartan 25mg tablets (Bristol Laboratories Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2014
69622	32656511000001105	117	68933021	Tamsulosin 400micrograms/5ml oral suspension	Tamsulosin hydrochloride	80microgram/1ml	Oral suspension	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	June 2017
37650	13112711000001103	45679	94425020	Losartan 100mg / Hydrochlorothiazide 12.5mg tablets	Hydrochlorothiazide/Losartan potassium	12.5mg + 100mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
8800	730211000001104	120976	55120020	Innovace 5mg tablets (Organon Pharma (UK) Ltd)	Enalapril maleate	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
82494	5333211000001109	95	01730020	Aprovel 150mg tablets (Waymade Healthcare Plc)	Irbesartan	150mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2021
67929	32554811000001106	0	66007021	Candesartan 16mg tablets (Tillomed Laboratories Ltd)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	October 2016
54986	14057411000001109	66	35397020	Perindopril erbumine 8mg/5ml oral suspension	Perindopril erbumine	1.6mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2013
73528	35139711000001105	0	79473021	Candesartan 4mg tablets (Milpharm Ltd)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	October 2018
40528	429662009	46	95322020	Ambrisentan 5mg tablets	Ambrisentan	5mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	October 2009
59770	22378411000001100	0	15619021	Perindopril erbumine 4mg tablets (Milpharm Ltd)	Perindopril erbumine	4mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2014
11864	395521005	54633	87994020	Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets	Hydrochlorothiazide/Valsartan	12.5mg + 160mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
74904	24372211000001105	0	23682021	Losartan 25mg tablets (DE Pharmaceuticals)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2019
35304	246855001000027105	2125	92957020	Valsartan 160mg with amlodipine 10mg tablets	Amlodipine Besilate/Valsartan	160mg + 10mg	Tablets	Oral	02050502/02060200	Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers	February 2009
53322	16050211000001103	0	01362020	Doxazosin 4mg tablets (Bristol Laboratories Ltd)	Doxazosin mesilate	4mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	January 2013
68529	31087811000001108	3719	60901021	Guanfacine 3mg modified-release tablets	Guanfacine hydrochloride	3mg	Modified-release tablet	Oral	02050200	Centrally Acting Antihypertensive Products	January 2017
5496	39021111000001107	1278225	84706020	Doxazosin 8mg modified-release tablets	Doxazosin mesilate	8mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
68094	15108011000001108	0	01456020	Lisinopril 5mg tablets (Sigma Pharmaceuticals Plc)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2016
25382	7668911000001105	6029	88008020	Co-Diovan 160mg/25mg tablets (Novartis Pharmaceuticals UK Ltd)	Valsartan/Hydrochlorothiazide	160mg + 25mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
75418	33583111000001104	0	70620021	Candesartan 16mg tablets (Viatris UK Healthcare Ltd)	Candesartan cilexetil	16mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	April 2019
57026	21813511000001100	0	47162020	Candesartan 8mg tablets (Waymade Healthcare Plc)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	September 2013
51601	16749111000001100	0	77734020	Losartan 50mg tablets (Actavis UK Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2013
74237	12085911000001106	40	30782020	Enalapril 25mg/5ml oral solution	Enalapril maleate	5mg/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2019
46249	18759511000001104	24	99911020	Revatio 10mg/12.5ml solution for injection vials (Viatris UK Healthcare Ltd)	Sildenafil citrate	.8mg/1ml	Solution for injection	Intravenous	02050100	Vasodilator Antihypertensive Products	October 2011
21943	777711000001105	146	84490020	Kaplon 12.5mg tablets (Teva UK Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
46206	18245911000001102	1232	99332020	Pamsvax XL 400microgram capsules (Almus Pharmaceuticals Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	October 2011
63158	9792911000001108	0	71466020	Doxazosin 2mg tablets (Almus Pharmaceuticals Ltd)	Doxazosin mesilate	2mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	May 2015
